Lon,Lat,Precipitation,Log(Precipitation),Elevation,30 Year Average September Precipitation,30 Year Average September Temperature,Residual
-85.55938271,36.84062035,5.890887674,1.790239594,236,91.05590057,20.91519928,0.217081546
-85.15511657,36.84488496,2.601566601,0.993831827,270,88.96879578,20.68059921,-0.776863617
-85.05938271,36.84062035,3.17155437,1.185265215,277,89.84149933,20.66609955,-0.649733913
-84.75511504,36.84488496,2.997296918,1.130529769,374,95.10229492,20.11949921,-0.80179727
-84.65938118,36.84062035,4.176529719,1.453141868,325,94.01670074,20.22830009,-0.589242917
-87.85937813,36.94062035,3.492171495,1.278756893,153,89.46139526,21.74679947,0.816855347
-87.75511504,36.94488496,3.886553177,1.382926992,137,89.47789764,21.82869911,0.84541418
-87.55938271,36.94062035,3.486233804,1.277102572,180,89.67479706,21.50899887,0.721894672
-87.35511352,36.94488496,2.571817825,0.982759074,197,89.9713974,21.47669983,0.335706933
-87.15938118,36.94062035,2.606046952,0.995488881,215,91.6446991,21.4272995,0.254046725
-86.95511199,36.94488496,2.412947933,0.921456539,162,94.39550018,21.03779984,0.082276695
-86.65938118,36.94062035,2.313231117,0.880966562,190,96.46039581,21.30430031,-0.164185112
-86.45511199,36.94488496,2.378911035,0.907819365,166,96.83380127,21.18509865,-0.254337112
-86.15938118,36.94062035,3.529404891,1.289068693,179,98.15570068,21.51739883,-0.105648024
-86.0551181,36.94488496,4.248565917,1.469846117,205,98.95709991,21.54809952,0.016354105
-85.75937965,36.94062035,4.186086684,1.455374122,256,92.99620056,21.14789963,-0.046954312
-85.5551181,36.94488496,6.061560883,1.818330136,272,91.88809967,21.05349922,0.215749426
-85.35937813,36.94062035,5.070576555,1.642984202,263,93.95679474,20.96379852,-0.092776959
-85.15511657,36.94488496,4.101024983,1.435328539,296,93.92219543,20.55369949,-0.350196376
-85.05938271,36.94062035,3.291089532,1.221151266,267,94.71569824,20.54539871,-0.651464406
-84.85511352,36.94488496,3.902946377,1.387030684,243,93.55130005,20.58440018,-0.643726575
-84.75937965,36.94062035,3.536626805,1.29105655,261,93.63939667,20.6609993,-0.809233099
-87.85511352,37.04488496,2.164783227,0.817479049,155,86.9701004,21.8477993,0.335015369
-87.65938118,37.04062035,2.776709233,1.056647013,204,88.20330048,21.56259918,0.548699817
-87.5551181,37.04488496,3.866506567,1.377885749,162,87.45289612,21.59879875,0.789467849
-87.4593766,37.04062035,2.482184388,0.948635703,176,87.45140076,21.54150009,0.330517467
-87.35511352,37.04488496,3.016473672,1.136702129,205,88.12059784,21.5177002,0.481290336
-87.25937965,37.04062035,3.258409543,1.211467511,142,88.89170074,21.37649918,0.485512351
-87.0551181,37.04488496,1.955095907,0.720322517,184,88.00090027,21.27719879,-0.067031888
-86.9593766,37.04062035,2.163330085,0.816837217,152,88.56309509,21.03999901,-0.006269098
-86.5551181,37.04488496,3.661579595,1.324838974,186,97.28419495,21.18719864,0.211528834
-86.25937965,37.04062035,4.226396056,1.464734876,174,98.48680115,21.21249962,0.157688899
-86.0551181,37.04488496,3.571750565,1.300668542,220,100.7028961,21.37399864,-0.143877392
-85.75937965,37.04062035,5.323278382,1.6907005,262,95.55130005,21.17930031,0.151348017
-87.85937813,37.14062035,3.126717721,1.171465435,162,85.10929871,21.74860001,0.707424591
-87.45511199,37.14488496,3.071153826,1.154095505,142,86.79799652,21.64379883,0.48051234
-87.35937813,37.14062035,3.364388915,1.242536258,132,87.17160034,21.49359894,0.536472732
-87.15511657,37.14488496,1.825376152,0.655121352,150,87.91970062,21.35339928,-0.130229556
-86.4593766,37.14062035,4.445815804,1.514207206,165,97.26689911,20.95279884,0.353375809
-86.0551181,37.14488496,3.505357083,1.282420818,253,103.4440002,21.29349899,-0.16276971
-85.55938271,37.14062035,4.691857248,1.566918071,252,97.48819733,21.00399971,-0.109751082
-85.0551181,37.14488496,5.287577936,1.684095921,317,97.49499512,20.20409966,-0.158857382
-84.9593766,37.14062035,4.942803789,1.617962235,300,97.51670074,20.20609856,-0.302101916
-84.85511352,37.14488496,4.578885492,1.543059939,361,97.46859741,20.00939941,-0.379779155
-87.5551181,37.24488496,3.281491576,1.218316907,153,85.90209961,21.73309898,0.575975695
-87.35937813,37.24062035,2.248165371,0.85363433,125,86.26699829,21.47500038,0.134573397
-87.0551181,37.24488496,1.731407174,0.605084619,132,91.25360107,21.18299866,-0.25758015
-86.75937965,37.24062035,3.126522459,1.171404919,141,96.26359558,20.86330032,0.172130343
-86.5551181,37.24488496,3.457991419,1.269196177,174,96.12179565,20.76059914,0.190666543
-86.05938271,37.24062035,4.292303712,1.479853853,223,101.105896,21.01529884,0.061784322
-85.85511352,37.24488496,5.209792524,1.669552762,203,99.41880035,20.68120003,0.176491111
-85.75937965,37.24062035,3.905643133,1.38770415,214,98.43470001,20.73320007,-0.161464559
-85.25511504,37.24488496,4.626923107,1.553274485,258,99.95800018,20.71349907,-0.307970928
-84.65938118,37.24062035,4.552273842,1.537356098,344,96.69129944,20.03509903,-0.553036604
-87.9593766,37.34062035,2.480489034,0.947978929,151,86.11129761,21.66899872,0.495805664
-87.65511657,37.34488496,2.439187426,0.931844119,124,84.33909607,21.78879929,0.305946348
-87.05938271,37.34062035,2.110394143,0.793170845,135,90.45700073,21.25379944,-0.088639645
-86.95511199,37.34488496,1.629112861,0.54760848,137,91.71160126,21.21500015,-0.392661805
-86.65938118,37.34062035,3.016960673,1.136858384,149,94.38379669,20.80389977,0.089944099
-86.5551181,37.34488496,3.02867755,1.140610407,179,94.45909882,20.77770042,0.055400106
-86.25937965,37.34062035,3.299889451,1.223742917,200,95.15789795,20.68929863,-0.012547905
-86.0551181,37.34488496,5.20181959,1.66805008,205,97.40579987,20.71099854,0.291454207
-85.9593766,37.34062035,5.403128919,1.705316825,234,98.30659485,20.90059853,0.250594414
-85.5551181,37.34488496,5.948681924,1.799840385,236,100.4972992,20.74539948,0.099025561
-85.4593766,37.34062035,4.499994575,1.526055124,224,101.4589996,20.69190025,-0.241527042
-84.85511352,37.34488496,3.922886858,1.391999769,286,101.0713959,20.35560036,-0.693423271
-84.75937965,37.34062035,5.940472089,1.798482169,355,99.00999451,20.03380013,-0.24471594
-84.65511657,37.34488496,4.619794435,1.551765247,370,99.01519775,19.97379875,-0.54779582
-87.85511352,37.44488496,2.137779841,0.805484232,120,84.55020142,21.68519974,0.274405495
-87.55938271,37.44062035,2.315924891,0.882082191,151,83.89879608,21.5304985,0.255161042
-87.15511657,37.44488496,2.311392335,0.880204313,129,84.67829895,21.37709999,0.047948479
-86.75937965,37.44062035,2.422380624,0.925203148,165,91.72689819,20.80080032,-0.053859602
-86.5551181,37.44488496,3.78052168,1.355969598,176,93.17289734,20.62529945,0.285774894
-86.15938118,37.44062035,4.081853567,1.430754585,191,93.00180054,20.50259972,0.15626779
-85.95511199,37.44488496,5.307897453,1.687860377,222,93.23059845,20.51329994,0.302337237
-85.85937813,37.44062035,4.608639077,1.549398923,234,93.94419861,20.73699951,0.069606671
-85.75511504,37.44488496,5.174925902,1.662964632,252,96.35299683,20.73270035,0.112629052
-85.4593766,37.44062035,4.973096704,1.623951421,258,98.45489502,20.7356987,-0.128498931
-87.75511504,37.54488496,1.925368937,0.705751875,137,84.72169495,21.45059967,0.15815466
-87.4593766,37.54062035,2.518728693,0.962688968,135,85.19059753,21.40289879,0.270368392
-87.25511504,37.54488496,2.740597536,1.04401443,127,80.62960052,21.36719894,0.278696142
-86.9593766,37.54062035,2.464317225,0.941692254,154,90.90869904,21.18579865,-0.00811412
-86.85511352,37.54488496,2.301702009,0.876177657,134,91.36979675,21.19209862,-0.148885116
-86.75937965,37.54062035,2.459793809,0.939926712,148,91.19950104,21.00469971,-0.096995799
-86.5551181,37.54488496,3.264918483,1.213403738,189,90.95240021,20.74099922,0.130073016
-86.4593766,37.54062035,2.611849639,0.997630926,204,90.97429657,20.60589981,-0.109136433
-86.25511504,37.54488496,4.483601881,1.522485126,197,91.19490051,20.36619949,0.327539875
-85.85937813,37.54062035,5.792240258,1.773636275,226,93.0963974,20.48799896,0.31962846
-85.75511504,37.54488496,5.992221892,1.807012858,225,96.10559845,20.61999893,0.243779262
-85.65938118,37.54062035,5.769660404,1.769796779,268,96.40670013,20.74139977,0.150143579
-85.45511199,37.54488496,4.910629267,1.611561509,188,95.83959961,20.6583004,-0.175432575
-85.35937813,37.54062035,5.428940584,1.709996221,197,96.93499756,20.67889977,-0.144921797
-85.15511657,37.54488496,5.290961003,1.684723663,290,103.308197,20.51490021,-0.262347207
-84.9593766,37.54062035,4.112286523,1.438005617,308,104.2030945,20.47970009,-0.632211347
-84.85511352,37.54488496,3.863873786,1.377221776,372,99.70600128,20.1432991,-0.643936802
-87.85511352,37.64488496,2.583631275,0.987170831,127,84.67089844,21.32749939,0.48723786
-87.75937965,37.64062035,1.339982007,0.364630618,117,85.0196991,21.45139885,-0.210924318
-87.5551181,37.64488496,2.382094121,0.909102607,126,87.29229736,21.41869926,0.225999463
-87.4593766,37.64062035,2.819247763,1.071325968,120,87.02339935,21.35890007,0.348143883
-87.35511352,37.64488496,2.614224268,0.998506192,133,85.13109589,21.37870026,0.238757042
-87.05938271,37.64062035,2.576808055,0.984625061,121,89.24160004,21.38119888,0.031398706
-86.95511199,37.64488496,2.522808026,0.964245509,134,90.40000153,21.27789879,-0.029129791
-86.85937813,37.64062035,2.854167045,1.083216731,144,90.87929535,21.15620041,0.060811571
-86.25511504,37.64488496,3.508285689,1.283232781,227,91.30809784,20.45030022,0.076262954
-85.85937813,37.64062035,4.441525761,1.513263026,241,90.46450043,20.54159927,0.061053197
-85.75511504,37.64488496,5.184609813,1.664798788,254,92.10929871,20.61179924,0.130877002
-85.65938118,37.64062035,5.649022386,1.749029821,269,93.13629913,20.66049957,0.148515732
-85.45511199,37.64488496,5.721355907,1.761533208,194,93.92070007,20.7677002,-0.043759071
-85.35937813,37.64062035,4.816532559,1.592603518,209,95.71749878,20.73600006,-0.272694377
-85.25511504,37.64488496,5.304940219,1.687313391,237,98.70089722,20.61979866,-0.230591535
-85.15938118,37.64062035,4.135411911,1.443480587,254,99.29449463,20.59619904,-0.528122733
-85.0551181,37.64488496,5.365014251,1.698366729,284,99.70559692,20.51070023,-0.315216358
-84.9593766,37.64062035,4.182987554,1.454650793,270,98.57149506,20.55659866,-0.634580856
-84.65511657,37.64488496,5.261863691,1.679311618,267,93.26300049,20.64690018,-0.610856388
-87.95511199,37.74488496,2.538932967,0.970374656,122,85.26789856,21.38819885,0.485546472
-87.55938271,37.74062035,1.525396542,0.485751812,124,83.97319794,21.3246994,-0.171965982
-86.95511199,37.74488496,1.818422584,0.651503277,136,90.98139954,21.25849915,-0.356666515
-86.55938271,37.74062035,3.244397136,1.207286449,189,89.91749573,20.69589996,0.110219419
-86.35511352,37.74488496,3.702913991,1.335767613,209,90.51529694,20.6019001,0.141995011
-86.15938118,37.74062035,3.530344809,1.289327632,251,91.85669708,20.52820015,0.007720439
-86.0551181,37.74488496,2.980005552,1.1249314,233,91.07139587,20.48579979,-0.220430027
-85.9593766,37.74062035,3.084688333,1.15835443,251,90.40000153,20.45599937,-0.225231866
-85.75511504,37.74488496,4.387599367,1.501317897,234,87.2276001,20.70079994,-0.042508398
-85.55938271,37.74062035,6.015823455,1.810879422,162,90.85369873,21.01529884,0.018158947
-85.45511199,37.74488496,5.511586948,1.724833558,190,92.10949707,20.86359978,-0.102686359
-84.9593766,37.74062035,3.648125744,1.321255914,249,93.56099701,20.62179947,-0.775916562
-84.65511657,37.74488496,4.402420384,1.504615115,288,90.40209961,20.72679901,-0.782367022
-87.65511657,37.84488496,2.354205329,0.897803014,108,85.41819763,21.43420029,0.233989646
-87.15938118,37.84062035,2.158413729,0.814662677,120,90.76760101,21.53009987,-0.150768833
-86.25511504,37.84488496,3.84726282,1.373022382,202,92.00699615,20.57699966,0.094198624
-85.9593766,37.84062035,3.735288597,1.344244685,227,90.55590057,20.50989914,-0.079378958
-85.85511352,37.84488496,3.457850559,1.269156587,202,89.81349945,20.60669899,-0.247716375
-85.75937965,37.84062035,5.387268371,1.702430567,139,89.5821991,21.34819984,-0.037199696
-85.65511657,37.84488496,3.71997423,1.340243677,177,91.44429779,21.20459938,-0.431844333
-85.25937965,37.84062035,4.353573506,1.493706809,202,93.75270081,20.7614994,-0.465545635
-85.15511657,37.84488496,4.023536443,1.416711155,239,93.54190063,20.63589859,-0.568718935
-85.05938271,37.84062035,4.594011126,1.546287468,236,92.90609741,20.56480026,-0.490389931
-84.95511199,37.84488496,5.458714068,1.715366799,254,92.32989502,20.59889984,-0.3853463
-84.85937813,37.84062035,3.460173403,1.269809252,260,91.71479797,20.59729958,-0.889692781
-84.75511504,37.84488496,5.388954022,1.702737713,241,90.08950043,20.66989899,-0.544920634
-87.85511352,37.94488496,2.421487765,0.92484911,112,85.04239655,21.25259972,0.380748318
-87.75937965,37.94062035,2.086010807,0.782078333,131,87.97019958,21.11540031,0.206260305
-87.5551181,37.94488496,3.063455225,1.151664856,111,89.59259796,21.44799995,0.39380611
-87.25937965,37.94062035,1.953525814,0.719558225,134,92.1227951,21.2580986,-0.16153533
-87.0551181,37.94488496,2.762015442,1.051526077,126,92.33439636,21.21879959,0.060368784
-86.9593766,37.94062035,2.366887716,0.902957322,119,92.69020081,21.23659897,-0.149768809
-86.75511504,37.94488496,1.797782152,0.640685916,147,91.26869965,20.99539948,-0.459507496
-86.4593766,37.94062035,1.767777464,0.624749202,197,92.07579803,20.83329964,-0.592581064
-86.35511352,37.94488496,2.336920737,0.890735249,228,92.71299744,20.56349945,-0.32849866
-85.75937965,37.94062035,3.895960247,1.385283913,172,91.45330048,21.71710014,-0.422514219
-85.45511199,37.94488496,5.109637345,1.650510246,206,90.73040009,21.05550003,-0.219338245
-85.35937813,37.94062035,4.663319153,1.560944726,204,90.11190033,20.93319893,-0.348796224
-85.15511657,37.94488496,3.425237279,1.259947747,229,90.97709656,20.62360001,-0.727220035
-84.9593766,37.94062035,3.856764302,1.375426596,265,91.46579742,20.44799995,-0.698162891
-84.65511657,37.94488496,5.817758222,1.777957698,269,95.00009918,20.44979858,-0.533749485
-87.5551181,38.04488496,2.709652378,1.033060767,132,90.17720032,21.38099861,0.281802579
-87.4593766,38.04062035,2.89990747,1.098581445,117,89.89949799,21.37639999,0.29225523
-87.25511504,38.04488496,2.791065692,1.061625186,135,94.14630127,21.16989899,0.166088002
-87.05938271,38.04062035,1.956025951,0.720774969,129,93.2256012,21.18260002,-0.279198543
-86.65511657,38.04488496,2.535379734,0.969027283,202,92.55870056,20.6724987,-0.121952141
-86.4593766,38.04062035,3.6628174,1.325167985,164,93.01399994,21.01269913,0.037050451
-86.15511657,38.04488496,2.700609174,1.029836956,177,91.96289825,20.88629913,-0.405288461
-85.85937813,38.04062035,2.721189069,1.037158452,185,91.09600067,21.48929977,-0.672020446
-85.75511504,38.04488496,4.747876172,1.578540706,245,90.82279968,20.98950005,-0.074438822
-85.65938118,38.04062035,3.972255654,1.404197061,156,89.56569672,21.59560013,-0.458975486
-85.35511352,38.04488496,4.648129079,1.557750662,183,89.41559601,21.0868988,-0.403557265
-85.15938118,38.04062035,3.864432146,1.377362628,239,91.5279007,20.4701004,-0.591784753
-85.0551181,38.04488496,3.546247815,1.293698643,254,92.27420044,20.37749863,-0.727954734
-84.75937965,38.04062035,4.396980989,1.50340628,266,93.26159668,20.33950043,-0.718700019
-84.65511657,38.04488496,4.268475918,1.474414188,278,93.50019836,20.4083004,-0.828910118
-87.85511352,38.14488496,2.468085946,0.943160853,143,86.13809967,20.97439957,0.43022179
-87.75937965,38.14062035,2.23887877,0.849671656,129,88.07279968,21.08839989,0.249195363
-87.5551181,38.14488496,2.525457321,0.965255098,135,91.06369781,21.09259987,0.245021153
-87.4593766,38.14062035,2.511793286,0.960037068,133,91.46499634,21.14149857,0.179343489
-87.15511657,38.14488496,2.921876843,1.10587811,138,94.18389893,21.09809875,0.157368335
-86.85937813,38.14062035,2.731395926,1.04076985,163,95.97389984,20.80220032,-0.015351435
-86.65511657,38.14488496,3.641097616,1.319379049,178,94.46549988,20.63809967,0.193464327
-86.4593766,38.14062035,3.596051355,1.307265049,171,94.459198,20.7587986,0.043451208
-85.65511657,38.14488496,3.347677776,1.237700896,155,92.0279007,21.59379959,-0.658898316
-85.55938271,38.14062035,4.947922996,1.618976871,206,92.15329742,21.23149872,-0.247631338
-85.45511199,38.14488496,5.349945776,1.695605659,210,92.33580017,20.81149864,-0.168595707
-85.25937965,38.14062035,3.747519736,1.347428716,217,93.14920044,20.48519897,-0.593779482
-84.75511504,38.14488496,4.55209156,1.537316916,256,92.37729645,20.27149963,-0.690835388
-84.65938118,38.14062035,4.370256486,1.497445786,258,91.57329559,20.30739975,-0.798545003
-87.75937965,38.24062035,3.371130592,1.24448036,141,86.57579803,20.93789864,0.674324606
-87.65511657,38.24488496,3.88331947,1.382115509,147,88.3062973,20.85599899,0.76525189
-87.15938118,38.24062035,2.995383146,1.129911694,176,95.39479828,20.75919914,0.244351048
-86.95511199,38.24488496,3.70054937,1.335145627,150,97.145401,20.60659981,0.336179588
-86.65938118,38.24062035,3.245632077,1.207655638,197,95.67160034,20.32509995,0.128659354
-86.45511199,38.24488496,2.739259922,1.043543427,184,95.0555954,20.26919937,-0.149653092
-86.35937813,38.24062035,3.903964544,1.387285006,216,95.81829834,20.15149879,0.172815382
-86.25511504,38.24488496,3.909101529,1.388567158,200,95.16749573,20.47529984,0.050732308
-86.05938271,38.24062035,3.940872024,1.396460516,245,94.93589783,20.3920002,-0.016908928
-85.65511657,38.24488496,4.543098811,1.535381991,169,95.4552002,21.52999878,-0.376697676
-85.55938271,38.24062035,4.68118865,1.564689187,207,95.79100037,20.86289978,-0.275708691
-85.0551181,38.24488496,4.842040144,1.59777823,270,93.44120026,20.1609993,-0.411275689
-84.85937813,38.24062035,5.199685112,1.667647406,216,94.58409882,20.17969894,-0.522436356
-84.75511504,38.24488496,4.659114756,1.560061675,237,93.55619812,20.15460014,-0.680857669
-84.65938118,38.24062035,4.140359879,1.444648143,246,90.96099854,20.19059944,-0.8480236
-87.15511657,38.34488496,3.564708247,1.298748727,155,95.0500946,20.68980026,0.398765167
-87.05938271,38.34062035,3.212401872,1.197673567,149,96.42369843,20.56369972,0.255168575
-86.95511199,38.34488496,4.163191587,1.450018079,142,97.20489502,20.48880005,0.453154104
-86.65938118,38.34062035,2.412415053,0.921244463,211,96.32339478,20.20059967,-0.144513738
-86.45511199,38.34488496,3.839205362,1.370979018,192,95.53229523,20.05920029,0.202717906
-86.35937813,38.34062035,3.884700729,1.38246221,235,96.64279938,19.92809868,0.199882887
-86.25511504,38.34488496,4.331961629,1.488842292,196,95.47819519,20.05819893,0.204243116
-86.15938118,38.34062035,3.976967767,1.405353518,239,94.01699829,20.10910034,0.090798686
-85.95511199,38.34488496,3.688785531,1.332045527,232,95.12409973,20.58179855,-0.200277629
-85.75937965,38.34062035,3.832986632,1.369399094,144,97.49209595,21.57689857,-0.523499095
-85.15511657,38.34488496,3.213722542,1.198072193,259,93.71689606,19.98149872,-0.732801155
-85.05938271,38.34062035,4.531121081,1.532798973,257,92.52189636,20.07729912,-0.47317642
-84.95511199,38.34488496,4.777032493,1.584536939,253,91.61019897,20.18159866,-0.508690097
-87.9593766,38.44062035,1.869509514,0.677784534,121,86.36339569,20.70929909,0.207738571
-87.5551181,38.44488496,3.186240705,1.189744269,147,92.60219574,20.70419884,0.495198315
-87.4593766,38.44062035,3.205150872,1.195482122,149,92.70349884,20.66659927,0.459432056
-87.25511504,38.44488496,2.840557857,1.078599311,162,93.08899689,20.53470039,0.263214905
-87.05938271,38.44062035,3.569125472,1.299953343,150,95.04249573,20.44109917,0.375599302
-86.95511199,38.44488496,3.819105983,1.365863562,148,95.93409729,20.43089867,0.378676859
-86.75937965,38.44062035,3.739919362,1.345451367,185,97.76179504,20.25259972,0.290951204
-86.45511199,38.44488496,3.014854079,1.136182307,208,95.83829498,19.81419945,0.005354751
-86.05938271,38.44062035,3.911344672,1.389126515,243,92.51239777,20.09599876,0.015743347
-85.95511199,38.44488496,3.158469508,1.181257609,250,94.08760071,20.31909943,-0.300837783
-85.85937813,38.44062035,3.231318538,1.203368183,199,95.29940033,20.8125,-0.461061704
-85.5551181,38.44488496,3.47664239,1.27442448,192,95.50740051,20.82309914,-0.594280173
-85.35937813,38.44062035,4.681367325,1.564726557,243,95.25419617,20.1019001,-0.278849281
-85.15511657,38.44488496,4.689300028,1.566384269,253,92.61619568,20.00749969,-0.377221712
-84.85937813,38.44062035,4.236959543,1.467173536,233,86.63269806,20.27799988,-0.699688219
-84.65511657,38.44488496,4.496949133,1.525392852,249,87.77009583,20.22130013,-0.776605714
-87.25511504,38.54488496,3.807690616,1.362946564,136,93.03209686,20.5257988,0.521902328
-87.05938271,38.54062035,4.102450636,1.43566784,145,94.43419647,20.45769882,0.498018632
-86.85511352,38.54488496,3.007048548,1.133673256,160,95.43519592,20.22299957,0.125236931
-86.35937813,38.54062035,3.686227663,1.331370184,240,94.94020081,19.76019859,0.167808714
-86.15511657,38.54488496,3.213391486,1.197972283,227,91.71769714,19.87709999,-0.096297666
-85.9593766,38.54062035,3.306932148,1.225812223,258,94.38510132,19.89979935,-0.190918181
-85.65511657,38.54488496,3.88400815,1.382288385,200,97.18229675,20.40460014,-0.36766323
-85.4593766,38.54062035,4.222175997,1.463758979,188,92.67769623,20.15889931,-0.351739284
-85.25511504,38.54488496,3.687869615,1.331803754,246,92.35749817,19.93159866,-0.544729528
-85.15938118,38.54062035,2.923908943,1.106550347,259,92.40529633,19.9144001,-0.82414245
-84.85511352,38.54488496,4.28181641,1.477463344,272,85.19409943,20.27960014,-0.669866476
-84.65938118,38.54062035,3.826183079,1.367667727,246,86.20109558,20.27400017,-0.941821231
-87.75511504,38.64488496,3.893950834,1.384780925,145,89.28939819,20.59639931,0.807098649
-87.65938118,38.64062035,3.204350026,1.19523979,130,89.7029953,20.5977993,0.558117221
-87.5551181,38.64488496,4.03717926,1.420014217,125,90.96260071,20.66139984,0.707727154
-87.15938118,38.64062035,2.524918726,0.965049934,152,93.6072998,20.45189857,0.081380236
-86.75511504,38.64488496,3.267362549,1.214129812,191,97.54579926,19.8837986,0.201746896
-86.35937813,38.64062035,3.215234136,1.19852825,218,93.80319977,19.72649956,0.02339901
-86.0551181,38.64488496,3.883873119,1.382254492,259,91.94200134,19.68789864,0.066028243
-85.65938118,38.64062035,4.474650471,1.520530296,199,93.34089661,19.98469925,-0.142659698
-85.45511199,38.64488496,4.286467154,1.478524155,194,89.46309662,19.91810036,-0.28544886
-85.25937965,38.64062035,4.877470492,1.604921829,228,91.49150085,20.10840034,-0.314231051
-85.15511657,38.64488496,5.500411793,1.72284013,166,93.84339905,20.11030006,-0.322431201
-84.9593766,38.64062035,4.067647532,1.427351736,216,87.99330139,20.27009964,-0.709799506
-84.65511657,38.64488496,3.891941999,1.384277829,248,84.95140076,20.2968998,-0.933236962
-87.9593766,38.74062035,2.443900427,0.933698504,157,86.10199738,20.40559959,0.506763995
-87.85511352,38.74488496,2.838990711,1.078066227,145,87.52729797,20.42009926,0.580686341
-87.4593766,38.74062035,2.08264446,0.780537197,146,91.74150085,20.50499916,0.04381224
-87.35511352,38.74488496,3.830824953,1.368849315,164,92.12509918,20.38129997,0.607177384
-87.25937965,38.74062035,3.395964128,1.251609197,140,92.16279602,20.36769867,0.427047266
-87.15511657,38.74488496,3.850103825,1.373741864,148,92.28070068,20.33799934,0.502390311
-87.05938271,38.74062035,2.886970293,1.094259594,142,92.49990082,20.28179932,0.175818396
-86.95511199,38.74488496,3.190453527,1.191025405,162,92.51490021,20.1140995,0.25558302
-86.85937813,38.74062035,4.164643751,1.450358649,170,93.33719635,19.99349976,0.482048302
-86.65511657,38.74488496,2.531500431,0.96755419,211,92.74710083,19.81019974,-0.056667302
-86.55938271,38.74062035,3.243368233,1.206978752,232,92.02079773,19.75619888,0.154825744
-86.45511199,38.74488496,2.735613548,1.042258333,201,91.42250061,19.75489998,-0.086602224
-86.35937813,38.74062035,2.768676319,1.05385071,188,90.88430023,19.62030029,-0.113318529
-86.25511504,38.74488496,4.063798751,1.426427819,174,89.84269714,19.59370041,0.198918302
-86.15938118,38.74062035,2.572334408,0.982952401,198,88.97489929,19.61109924,-0.284337548
-85.85511352,38.74488496,2.885239029,1.09367982,166,90.25759888,20.0882988,-0.472314749
-85.75937965,38.74062035,3.921118501,1.391560098,183,89.72200012,19.92840004,-0.193975769
-85.5551181,38.74488496,3.349679935,1.238281454,220,88.23929596,19.53769875,-0.381397073
-85.35937813,38.74062035,5.666608176,1.75208407,222,82.78669739,19.71660042,0.01273752
-85.25511504,38.74488496,3.739004004,1.345212959,177,86.69739532,20.21679878,-0.605015189
-84.9593766,38.74062035,4.296293024,1.480761691,209,85.69950104,20.24440002,-0.650687893
-84.65511657,38.74488496,4.588348994,1.545080494,257,84.29470062,20.32069969,-0.776295324
-87.85511352,38.84488496,2.059851431,0.770039438,136,87.020401,20.41209984,0.262205159
-87.75937965,38.84062035,2.104592695,0.790542773,146,88.00409698,20.46940041,0.22620193
-87.65511657,38.84488496,2.0825782,0.780506839,146,87.47940063,20.54759979,0.15457069
-87.35937813,38.84062035,2.853346503,1.082938935,139,92.32429504,20.36520004,0.299956916
-86.85511352,38.84488496,3.745887855,1.347004488,205,91.95959473,20.12579918,0.374920906
-86.75937965,38.84062035,3.777803921,1.355268994,221,91.83169556,19.8906002,0.380024033
-86.45511199,38.84488496,3.47503045,1.273973694,203,89.90169525,19.64620018,0.165088061
-86.35937813,38.84062035,4.01289552,1.414127286,216,90.01829529,19.64340019,0.256709488
-86.15511657,38.84488496,3.381240819,1.247388787,157,86.86139679,19.48869896,-0.023183403
-86.05938271,38.84062035,3.24403904,1.20717937,220,88.35150146,19.69050026,-0.126617773
-85.95511199,38.84488496,4.196652874,1.457836318,173,88.85389709,19.76459885,0.013403197
-85.4593766,38.84062035,4.293254972,1.480070404,258,85.67259979,19.34669876,-0.138361801
-85.25511504,38.84488496,5.76278912,1.768625449,237,85.7826004,19.6887989,-0.058675478
-84.75937965,38.84062035,4.955859131,1.620547795,187,84.43470001,20.18389893,-0.65692185
-87.95511199,38.94488496,2.603390388,0.994506684,147,86.36889648,20.3064003,0.554790865
-87.75937965,38.94062035,1.630188708,0.548230482,161,88.1556015,20.26369858,0.017584125
-87.5551181,38.94488496,2.783739504,1.059087891,147,87.25,20.40919876,0.399100355
-86.9593766,38.94062035,3.372542494,1.244887033,167,90.04000092,19.95439911,0.339695809
-86.85511352,38.94488496,3.03637371,1.143067263,211,91.21869659,19.90589905,0.207388503
-86.75937965,38.94062035,3.494080983,1.279288321,233,91.86100006,19.83249855,0.311935839
-86.35511352,38.94488496,3.320427684,1.229765597,221,89.70980072,19.64979935,0.064379945
-86.25937965,38.94062035,2.668382277,1.018263134,266,89.51409912,19.83279991,-0.205431911
-86.15511657,38.94488496,3.73637635,1.344528262,219,88.70880127,19.5875988,0.074276695
-85.85937813,38.94062035,2.901040102,1.098958929,178,86.64720154,19.52809906,-0.35653473
-85.45511199,38.94488496,3.049312293,1.147184109,260,86.44020081,19.35179901,-0.488643091
-85.15938118,38.94062035,5.581310989,1.737182014,270,85.37149811,19.3844986,-0.089594802
-85.0551181,38.94488496,4.971080767,1.623553964,220,85.12319946,19.9090004,-0.393114999
-84.9593766,38.94062035,4.236518862,1.467071921,263,85.14189911,19.66909981,-0.548940669
-84.85511352,38.94488496,3.496736236,1.280026833,165,85.05319977,20.14669991,-0.950750841
-87.9593766,39.04062035,1.663738835,0.567435894,150,84.87459564,20.34560013,0.12734486
-87.85511352,39.04488496,1.661871184,0.566376417,155,86.85129547,20.27589989,0.076683316
